"JobId","ComboKey","EAName","EAFilePath","Symbol","Timeframe","SplitName","SplitKind","FromDate","ToDate","Deposit","ParamsJson"
"3061","1E227A81F55132C4CE4F60A5C8904A00E99243BF","CC V2.5.2.1","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\1B8F1999BB6DD66DB2E8726E16123521\ CHEMICAL X\CC V2.5.2.1.ex4","XAUUSD","M15","test_2024","test","2024.01.01","2024.12.31","50","{""TakeProfit"":100,""Lots"":0.01,""StopLoss"":100}"
"3062","4B560137C0059FE785F6C04B65CB8056FDD5BB25","CC V2.5.2.1","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\1B8F1999BB6DD66DB2E8726E16123521\ CHEMICAL X\CC V2.5.2.1.ex4","XAUUSD","M15","test_2024","test","2024.01.01","2024.12.31","50","{""TakeProfit"":200,""Lots"":0.01,""StopLoss"":100}"
"3063","6F8BEA774D90EAD8D7AF7392F3C11051D82C62EE","CC V2.5.2.1","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\1B8F1999BB6DD66DB2E8726E16123521\ CHEMICAL X\CC V2.5.2.1.ex4","XAUUSD","M15","test_2024","test","2024.01.01","2024.12.31","50","{""TakeProfit"":300,""Lots"":0.01,""StopLoss"":100}"
"3064","722F8D2AF7650C09EF95241F1D18DD2483B109A5","CC V2.5.2.1","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\1B8F1999BB6DD66DB2E8726E16123521\ CHEMICAL X\CC V2.5.2.1.ex4","XAUUSD","M15","test_2024","test","2024.01.01","2024.12.31","50","{""TakeProfit"":100,""Lots"":0.01,""StopLoss"":200}"
"3065","F5333BBC5B0674C01DB5F06E9CD1D5CC031BD72A","CC V2.5.2.1","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\1B8F1999BB6DD66DB2E8726E16123521\ CHEMICAL X\CC V2.5.2.1.ex4","XAUUSD","M15","test_2024","test","2024.01.01","2024.12.31","50","{""TakeProfit"":200,""Lots"":0.01,""StopLoss"":200}"
"3066","A0E28AB3463D4DD85EE83914429164FB6A719255","CC V2.5.2.1","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\1B8F1999BB6DD66DB2E8726E16123521\ CHEMICAL X\CC V2.5.2.1.ex4","XAUUSD","M15","test_2024","test","2024.01.01","2024.12.31","50","{""TakeProfit"":300,""Lots"":0.01,""StopLoss"":200}"
"3067","5193FA30F6076F923DA0F7788351C51863101799","CC V2.5.2.1","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\1B8F1999BB6DD66DB2E8726E16123521\ CHEMICAL X\CC V2.5.2.1.ex4","XAUUSD","M15","test_2024","test","2024.01.01","2024.12.31","50","{""TakeProfit"":100,""Lots"":0.02,""StopLoss"":100}"
"3068","CCD47A97A30DA2AA1DAF35482F758AC40EC79AFA","CC V2.5.2.1","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\1B8F1999BB6DD66DB2E8726E16123521\ CHEMICAL X\CC V2.5.2.1.ex4","XAUUSD","M15","test_2024","test","2024.01.01","2024.12.31","50","{""TakeProfit"":200,""Lots"":0.02,""StopLoss"":100}"
"3069","6B272B71A633509D3DC14ECA25602A01C2344474","CC V2.5.2.1","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\1B8F1999BB6DD66DB2E8726E16123521\ CHEMICAL X\CC V2.5.2.1.ex4","XAUUSD","M15","test_2024","test","2024.01.01","2024.12.31","50","{""TakeProfit"":300,""Lots"":0.02,""StopLoss"":100}"
"3070","7088B6CE5B34E4CD61C04D8728D25284B902DE08","CC V2.5.2.1","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\1B8F1999BB6DD66DB2E8726E16123521\ CHEMICAL X\CC V2.5.2.1.ex4","XAUUSD","M15","test_2024","test","2024.01.01","2024.12.31","50","{""TakeProfit"":100,""Lots"":0.02,""StopLoss"":200}"
"3071","E7B0FD75CD4DE2A87E349693046C4C9A061FB420","CC V2.5.2.1","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\1B8F1999BB6DD66DB2E8726E16123521\ CHEMICAL X\CC V2.5.2.1.ex4","XAUUSD","M15","test_2024","test","2024.01.01","2024.12.31","50","{""TakeProfit"":200,""Lots"":0.02,""StopLoss"":200}"
"3072","F4DE690C883C8724013FB2A5CC6E8CD7A0B42041","CC V2.5.2.1","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\1B8F1999BB6DD66DB2E8726E16123521\ CHEMICAL X\CC V2.5.2.1.ex4","XAUUSD","M15","test_2024","test","2024.01.01","2024.12.31","50","{""TakeProfit"":300,""Lots"":0.02,""StopLoss"":200}"
"3073","DD5963C8840AB70787FB8258D0C33874A845A6A1","CC V2.5.2.1","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\1B8F1999BB6DD66DB2E8726E16123521\ CHEMICAL X\CC V2.5.2.1.ex4","XAUUSD","M15","test_2024","test","2024.01.01","2024.12.31","50","{""TakeProfit"":100,""Lots"":0.05,""StopLoss"":100}"
"3074","AB1AC1055A2470E00E5748AFC608A64E37A327EA","CC V2.5.2.1","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\1B8F1999BB6DD66DB2E8726E16123521\ CHEMICAL X\CC V2.5.2.1.ex4","XAUUSD","M15","test_2024","test","2024.01.01","2024.12.31","50","{""TakeProfit"":200,""Lots"":0.05,""StopLoss"":100}"
"3075","86F9BB942AA81F060AD4A198D32146D3974B5759","CC V2.5.2.1","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\1B8F1999BB6DD66DB2E8726E16123521\ CHEMICAL X\CC V2.5.2.1.ex4","XAUUSD","M15","test_2024","test","2024.01.01","2024.12.31","50","{""TakeProfit"":300,""Lots"":0.05,""StopLoss"":100}"
"3076","148C319FCDD700D4290EAEE49F8A069D14A2290A","CC V2.5.2.1","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\1B8F1999BB6DD66DB2E8726E16123521\ CHEMICAL X\CC V2.5.2.1.ex4","XAUUSD","M15","test_2024","test","2024.01.01","2024.12.31","50","{""TakeProfit"":100,""Lots"":0.05,""StopLoss"":200}"
"3077","5E2527A08943C65365D48FB7DF8F17EB305DDC32","CC V2.5.2.1","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\1B8F1999BB6DD66DB2E8726E16123521\ CHEMICAL X\CC V2.5.2.1.ex4","XAUUSD","M15","test_2024","test","2024.01.01","2024.12.31","50","{""TakeProfit"":200,""Lots"":0.05,""StopLoss"":200}"
"3078","FE9D8AF3921F534FC2E784696DAF1883C6C68976","CC V2.5.2.1","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\1B8F1999BB6DD66DB2E8726E16123521\ CHEMICAL X\CC V2.5.2.1.ex4","XAUUSD","M15","test_2024","test","2024.01.01","2024.12.31","50","{""TakeProfit"":300,""Lots"":0.05,""StopLoss"":200}"
"3079","D2E5B9261858DD0A7B03B210E9D6A0D3599F65A6","CC V2.5.2.1","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\1B8F1999BB6DD66DB2E8726E16123521\ CHEMICAL X\CC V2.5.2.1.ex4","XAUUSD","H1","train_2021_2022","train","2021.01.01","2022.12.31","50","{""TakeProfit"":100,""Lots"":0.01,""StopLoss"":100}"
"3080","DCA3B7BC6FACB01EF3EA1C24ED11E5CE38B2D759","CC V2.5.2.1","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\1B8F1999BB6DD66DB2E8726E16123521\ CHEMICAL X\CC V2.5.2.1.ex4","XAUUSD","H1","train_2021_2022","train","2021.01.01","2022.12.31","50","{""TakeProfit"":200,""Lots"":0.01,""StopLoss"":100}"
"3081","2FD7F18A34C92B59C1B659C173DA2296596583A0","CC V2.5.2.1","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\1B8F1999BB6DD66DB2E8726E16123521\ CHEMICAL X\CC V2.5.2.1.ex4","XAUUSD","H1","train_2021_2022","train","2021.01.01","2022.12.31","50","{""TakeProfit"":300,""Lots"":0.01,""StopLoss"":100}"
"3082","FC74E66356194860FD542BD6CA7507D08DB76628","CC V2.5.2.1","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\1B8F1999BB6DD66DB2E8726E16123521\ CHEMICAL X\CC V2.5.2.1.ex4","XAUUSD","H1","train_2021_2022","train","2021.01.01","2022.12.31","50","{""TakeProfit"":100,""Lots"":0.01,""StopLoss"":200}"
"3083","5882394716324F6379C51D8B6BE95CCED6A21E57","CC V2.5.2.1","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\1B8F1999BB6DD66DB2E8726E16123521\ CHEMICAL X\CC V2.5.2.1.ex4","XAUUSD","H1","train_2021_2022","train","2021.01.01","2022.12.31","50","{""TakeProfit"":200,""Lots"":0.01,""StopLoss"":200}"
"3084","EC1E4CEA29A509755604ABC5EE55ACE23EA53F37","CC V2.5.2.1","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\1B8F1999BB6DD66DB2E8726E16123521\ CHEMICAL X\CC V2.5.2.1.ex4","XAUUSD","H1","train_2021_2022","train","2021.01.01","2022.12.31","50","{""TakeProfit"":300,""Lots"":0.01,""StopLoss"":200}"
"3085","746AB9441396ABE0B60D6256CF12F55D2829FF2F","CC V2.5.2.1","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\1B8F1999BB6DD66DB2E8726E16123521\ CHEMICAL X\CC V2.5.2.1.ex4","XAUUSD","H1","train_2021_2022","train","2021.01.01","2022.12.31","50","{""TakeProfit"":100,""Lots"":0.02,""StopLoss"":100}"
"3086","DA5DB1AFFE8CAECC6AE383A1462A798D6E174980","CC V2.5.2.1","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\1B8F1999BB6DD66DB2E8726E16123521\ CHEMICAL X\CC V2.5.2.1.ex4","XAUUSD","H1","train_2021_2022","train","2021.01.01","2022.12.31","50","{""TakeProfit"":200,""Lots"":0.02,""StopLoss"":100}"
"3087","9B4C404B940AAF0DB4B17A08B1012BBC016A705D","CC V2.5.2.1","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\1B8F1999BB6DD66DB2E8726E16123521\ CHEMICAL X\CC V2.5.2.1.ex4","XAUUSD","H1","train_2021_2022","train","2021.01.01","2022.12.31","50","{""TakeProfit"":300,""Lots"":0.02,""StopLoss"":100}"
"3088","3CE75611B45714B1862C2180742A62007AAF4EC4","CC V2.5.2.1","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\1B8F1999BB6DD66DB2E8726E16123521\ CHEMICAL X\CC V2.5.2.1.ex4","XAUUSD","H1","train_2021_2022","train","2021.01.01","2022.12.31","50","{""TakeProfit"":100,""Lots"":0.02,""StopLoss"":200}"
"3089","6346A56A08B2F1B49DEC795CDCEA9C2AF0A986AD","CC V2.5.2.1","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\1B8F1999BB6DD66DB2E8726E16123521\ CHEMICAL X\CC V2.5.2.1.ex4","XAUUSD","H1","train_2021_2022","train","2021.01.01","2022.12.31","50","{""TakeProfit"":200,""Lots"":0.02,""StopLoss"":200}"
"3090","E7DFEB3172E68B0F8941363589AEE8D8E72931DB","CC V2.5.2.1","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\1B8F1999BB6DD66DB2E8726E16123521\ CHEMICAL X\CC V2.5.2.1.ex4","XAUUSD","H1","train_2021_2022","train","2021.01.01","2022.12.31","50","{""TakeProfit"":300,""Lots"":0.02,""StopLoss"":200}"
"3091","E92A2E15914985AFC5FFB4AC113A0A2AC5097026","CC V2.5.2.1","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\1B8F1999BB6DD66DB2E8726E16123521\ CHEMICAL X\CC V2.5.2.1.ex4","XAUUSD","H1","train_2021_2022","train","2021.01.01","2022.12.31","50","{""TakeProfit"":100,""Lots"":0.05,""StopLoss"":100}"
"3092","90AB11434C711D97D39DEA69CC1CE64D57866DAD","CC V2.5.2.1","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\1B8F1999BB6DD66DB2E8726E16123521\ CHEMICAL X\CC V2.5.2.1.ex4","XAUUSD","H1","train_2021_2022","train","2021.01.01","2022.12.31","50","{""TakeProfit"":200,""Lots"":0.05,""StopLoss"":100}"
"3093","D332621C96C182DD1D7ED43AA0A2F46D6837F9A1","CC V2.5.2.1","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\1B8F1999BB6DD66DB2E8726E16123521\ CHEMICAL X\CC V2.5.2.1.ex4","XAUUSD","H1","train_2021_2022","train","2021.01.01","2022.12.31","50","{""TakeProfit"":300,""Lots"":0.05,""StopLoss"":100}"
"3094","494E5702779153F15DEE1F205169026907C09426","CC V2.5.2.1","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\1B8F1999BB6DD66DB2E8726E16123521\ CHEMICAL X\CC V2.5.2.1.ex4","XAUUSD","H1","train_2021_2022","train","2021.01.01","2022.12.31","50","{""TakeProfit"":100,""Lots"":0.05,""StopLoss"":200}"
"3095","A01E11001517ED46006AB708A438F7744EDB7481","CC V2.5.2.1","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\1B8F1999BB6DD66DB2E8726E16123521\ CHEMICAL X\CC V2.5.2.1.ex4","XAUUSD","H1","train_2021_2022","train","2021.01.01","2022.12.31","50","{""TakeProfit"":200,""Lots"":0.05,""StopLoss"":200}"
"3096","1A685D407A725DE1913410F9A9337FEEA0AB87E2","CC V2.5.2.1","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\1B8F1999BB6DD66DB2E8726E16123521\ CHEMICAL X\CC V2.5.2.1.ex4","XAUUSD","H1","train_2021_2022","train","2021.01.01","2022.12.31","50","{""TakeProfit"":300,""Lots"":0.05,""StopLoss"":200}"
"3097","D2E5B9261858DD0A7B03B210E9D6A0D3599F65A6","CC V2.5.2.1","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\1B8F1999BB6DD66DB2E8726E16123521\ CHEMICAL X\CC V2.5.2.1.ex4","XAUUSD","H1","test_2023","test","2023.01.01","2023.12.31","50","{""TakeProfit"":100,""Lots"":0.01,""StopLoss"":100}"
"3098","DCA3B7BC6FACB01EF3EA1C24ED11E5CE38B2D759","CC V2.5.2.1","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\1B8F1999BB6DD66DB2E8726E16123521\ CHEMICAL X\CC V2.5.2.1.ex4","XAUUSD","H1","test_2023","test","2023.01.01","2023.12.31","50","{""TakeProfit"":200,""Lots"":0.01,""StopLoss"":100}"
"3099","2FD7F18A34C92B59C1B659C173DA2296596583A0","CC V2.5.2.1","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\1B8F1999BB6DD66DB2E8726E16123521\ CHEMICAL X\CC V2.5.2.1.ex4","XAUUSD","H1","test_2023","test","2023.01.01","2023.12.31","50","{""TakeProfit"":300,""Lots"":0.01,""StopLoss"":100}"
"3100","FC74E66356194860FD542BD6CA7507D08DB76628","CC V2.5.2.1","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\1B8F1999BB6DD66DB2E8726E16123521\ CHEMICAL X\CC V2.5.2.1.ex4","XAUUSD","H1","test_2023","test","2023.01.01","2023.12.31","50","{""TakeProfit"":100,""Lots"":0.01,""StopLoss"":200}"
"3101","5882394716324F6379C51D8B6BE95CCED6A21E57","CC V2.5.2.1","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\1B8F1999BB6DD66DB2E8726E16123521\ CHEMICAL X\CC V2.5.2.1.ex4","XAUUSD","H1","test_2023","test","2023.01.01","2023.12.31","50","{""TakeProfit"":200,""Lots"":0.01,""StopLoss"":200}"
"3102","EC1E4CEA29A509755604ABC5EE55ACE23EA53F37","CC V2.5.2.1","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\1B8F1999BB6DD66DB2E8726E16123521\ CHEMICAL X\CC V2.5.2.1.ex4","XAUUSD","H1","test_2023","test","2023.01.01","2023.12.31","50","{""TakeProfit"":300,""Lots"":0.01,""StopLoss"":200}"
"3103","746AB9441396ABE0B60D6256CF12F55D2829FF2F","CC V2.5.2.1","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\1B8F1999BB6DD66DB2E8726E16123521\ CHEMICAL X\CC V2.5.2.1.ex4","XAUUSD","H1","test_2023","test","2023.01.01","2023.12.31","50","{""TakeProfit"":100,""Lots"":0.02,""StopLoss"":100}"
"3104","DA5DB1AFFE8CAECC6AE383A1462A798D6E174980","CC V2.5.2.1","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\1B8F1999BB6DD66DB2E8726E16123521\ CHEMICAL X\CC V2.5.2.1.ex4","XAUUSD","H1","test_2023","test","2023.01.01","2023.12.31","50","{""TakeProfit"":200,""Lots"":0.02,""StopLoss"":100}"
"3105","9B4C404B940AAF0DB4B17A08B1012BBC016A705D","CC V2.5.2.1","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\1B8F1999BB6DD66DB2E8726E16123521\ CHEMICAL X\CC V2.5.2.1.ex4","XAUUSD","H1","test_2023","test","2023.01.01","2023.12.31","50","{""TakeProfit"":300,""Lots"":0.02,""StopLoss"":100}"
"3106","3CE75611B45714B1862C2180742A62007AAF4EC4","CC V2.5.2.1","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\1B8F1999BB6DD66DB2E8726E16123521\ CHEMICAL X\CC V2.5.2.1.ex4","XAUUSD","H1","test_2023","test","2023.01.01","2023.12.31","50","{""TakeProfit"":100,""Lots"":0.02,""StopLoss"":200}"
"3107","6346A56A08B2F1B49DEC795CDCEA9C2AF0A986AD","CC V2.5.2.1","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\1B8F1999BB6DD66DB2E8726E16123521\ CHEMICAL X\CC V2.5.2.1.ex4","XAUUSD","H1","test_2023","test","2023.01.01","2023.12.31","50","{""TakeProfit"":200,""Lots"":0.02,""StopLoss"":200}"
"3108","E7DFEB3172E68B0F8941363589AEE8D8E72931DB","CC V2.5.2.1","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\1B8F1999BB6DD66DB2E8726E16123521\ CHEMICAL X\CC V2.5.2.1.ex4","XAUUSD","H1","test_2023","test","2023.01.01","2023.12.31","50","{""TakeProfit"":300,""Lots"":0.02,""StopLoss"":200}"
"3109","E92A2E15914985AFC5FFB4AC113A0A2AC5097026","CC V2.5.2.1","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\1B8F1999BB6DD66DB2E8726E16123521\ CHEMICAL X\CC V2.5.2.1.ex4","XAUUSD","H1","test_2023","test","2023.01.01","2023.12.31","50","{""TakeProfit"":100,""Lots"":0.05,""StopLoss"":100}"
"3110","90AB11434C711D97D39DEA69CC1CE64D57866DAD","CC V2.5.2.1","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\1B8F1999BB6DD66DB2E8726E16123521\ CHEMICAL X\CC V2.5.2.1.ex4","XAUUSD","H1","test_2023","test","2023.01.01","2023.12.31","50","{""TakeProfit"":200,""Lots"":0.05,""StopLoss"":100}"
"3111","D332621C96C182DD1D7ED43AA0A2F46D6837F9A1","CC V2.5.2.1","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\1B8F1999BB6DD66DB2E8726E16123521\ CHEMICAL X\CC V2.5.2.1.ex4","XAUUSD","H1","test_2023","test","2023.01.01","2023.12.31","50","{""TakeProfit"":300,""Lots"":0.05,""StopLoss"":100}"
"3112","494E5702779153F15DEE1F205169026907C09426","CC V2.5.2.1","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\1B8F1999BB6DD66DB2E8726E16123521\ CHEMICAL X\CC V2.5.2.1.ex4","XAUUSD","H1","test_2023","test","2023.01.01","2023.12.31","50","{""TakeProfit"":100,""Lots"":0.05,""StopLoss"":200}"
"3113","A01E11001517ED46006AB708A438F7744EDB7481","CC V2.5.2.1","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\1B8F1999BB6DD66DB2E8726E16123521\ CHEMICAL X\CC V2.5.2.1.ex4","XAUUSD","H1","test_2023","test","2023.01.01","2023.12.31","50","{""TakeProfit"":200,""Lots"":0.05,""StopLoss"":200}"
"3114","1A685D407A725DE1913410F9A9337FEEA0AB87E2","CC V2.5.2.1","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\1B8F1999BB6DD66DB2E8726E16123521\ CHEMICAL X\CC V2.5.2.1.ex4","XAUUSD","H1","test_2023","test","2023.01.01","2023.12.31","50","{""TakeProfit"":300,""Lots"":0.05,""StopLoss"":200}"
"3115","D2E5B9261858DD0A7B03B210E9D6A0D3599F65A6","CC V2.5.2.1","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\1B8F1999BB6DD66DB2E8726E16123521\ CHEMICAL X\CC V2.5.2.1.ex4","XAUUSD","H1","test_2024","test","2024.01.01","2024.12.31","50","{""TakeProfit"":100,""Lots"":0.01,""StopLoss"":100}"
"3116","DCA3B7BC6FACB01EF3EA1C24ED11E5CE38B2D759","CC V2.5.2.1","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\1B8F1999BB6DD66DB2E8726E16123521\ CHEMICAL X\CC V2.5.2.1.ex4","XAUUSD","H1","test_2024","test","2024.01.01","2024.12.31","50","{""TakeProfit"":200,""Lots"":0.01,""StopLoss"":100}"
"3117","2FD7F18A34C92B59C1B659C173DA2296596583A0","CC V2.5.2.1","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\1B8F1999BB6DD66DB2E8726E16123521\ CHEMICAL X\CC V2.5.2.1.ex4","XAUUSD","H1","test_2024","test","2024.01.01","2024.12.31","50","{""TakeProfit"":300,""Lots"":0.01,""StopLoss"":100}"
"3118","FC74E66356194860FD542BD6CA7507D08DB76628","CC V2.5.2.1","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\1B8F1999BB6DD66DB2E8726E16123521\ CHEMICAL X\CC V2.5.2.1.ex4","XAUUSD","H1","test_2024","test","2024.01.01","2024.12.31","50","{""TakeProfit"":100,""Lots"":0.01,""StopLoss"":200}"
"3119","5882394716324F6379C51D8B6BE95CCED6A21E57","CC V2.5.2.1","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\1B8F1999BB6DD66DB2E8726E16123521\ CHEMICAL X\CC V2.5.2.1.ex4","XAUUSD","H1","test_2024","test","2024.01.01","2024.12.31","50","{""TakeProfit"":200,""Lots"":0.01,""StopLoss"":200}"
"3120","EC1E4CEA29A509755604ABC5EE55ACE23EA53F37","CC V2.5.2.1","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\1B8F1999BB6DD66DB2E8726E16123521\ CHEMICAL X\CC V2.5.2.1.ex4","XAUUSD","H1","test_2024","test","2024.01.01","2024.12.31","50","{""TakeProfit"":300,""Lots"":0.01,""StopLoss"":200}"
"3121","746AB9441396ABE0B60D6256CF12F55D2829FF2F","CC V2.5.2.1","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\1B8F1999BB6DD66DB2E8726E16123521\ CHEMICAL X\CC V2.5.2.1.ex4","XAUUSD","H1","test_2024","test","2024.01.01","2024.12.31","50","{""TakeProfit"":100,""Lots"":0.02,""StopLoss"":100}"
"3122","DA5DB1AFFE8CAECC6AE383A1462A798D6E174980","CC V2.5.2.1","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\1B8F1999BB6DD66DB2E8726E16123521\ CHEMICAL X\CC V2.5.2.1.ex4","XAUUSD","H1","test_2024","test","2024.01.01","2024.12.31","50","{""TakeProfit"":200,""Lots"":0.02,""StopLoss"":100}"
"3123","9B4C404B940AAF0DB4B17A08B1012BBC016A705D","CC V2.5.2.1","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\1B8F1999BB6DD66DB2E8726E16123521\ CHEMICAL X\CC V2.5.2.1.ex4","XAUUSD","H1","test_2024","test","2024.01.01","2024.12.31","50","{""TakeProfit"":300,""Lots"":0.02,""StopLoss"":100}"
"3124","3CE75611B45714B1862C2180742A62007AAF4EC4","CC V2.5.2.1","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\1B8F1999BB6DD66DB2E8726E16123521\ CHEMICAL X\CC V2.5.2.1.ex4","XAUUSD","H1","test_2024","test","2024.01.01","2024.12.31","50","{""TakeProfit"":100,""Lots"":0.02,""StopLoss"":200}"
"3125","6346A56A08B2F1B49DEC795CDCEA9C2AF0A986AD","CC V2.5.2.1","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\1B8F1999BB6DD66DB2E8726E16123521\ CHEMICAL X\CC V2.5.2.1.ex4","XAUUSD","H1","test_2024","test","2024.01.01","2024.12.31","50","{""TakeProfit"":200,""Lots"":0.02,""StopLoss"":200}"
"3126","E7DFEB3172E68B0F8941363589AEE8D8E72931DB","CC V2.5.2.1","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\1B8F1999BB6DD66DB2E8726E16123521\ CHEMICAL X\CC V2.5.2.1.ex4","XAUUSD","H1","test_2024","test","2024.01.01","2024.12.31","50","{""TakeProfit"":300,""Lots"":0.02,""StopLoss"":200}"
"3127","E92A2E15914985AFC5FFB4AC113A0A2AC5097026","CC V2.5.2.1","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\1B8F1999BB6DD66DB2E8726E16123521\ CHEMICAL X\CC V2.5.2.1.ex4","XAUUSD","H1","test_2024","test","2024.01.01","2024.12.31","50","{""TakeProfit"":100,""Lots"":0.05,""StopLoss"":100}"
"3128","90AB11434C711D97D39DEA69CC1CE64D57866DAD","CC V2.5.2.1","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\1B8F1999BB6DD66DB2E8726E16123521\ CHEMICAL X\CC V2.5.2.1.ex4","XAUUSD","H1","test_2024","test","2024.01.01","2024.12.31","50","{""TakeProfit"":200,""Lots"":0.05,""StopLoss"":100}"
"3129","D332621C96C182DD1D7ED43AA0A2F46D6837F9A1","CC V2.5.2.1","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\1B8F1999BB6DD66DB2E8726E16123521\ CHEMICAL X\CC V2.5.2.1.ex4","XAUUSD","H1","test_2024","test","2024.01.01","2024.12.31","50","{""TakeProfit"":300,""Lots"":0.05,""StopLoss"":100}"
"3130","494E5702779153F15DEE1F205169026907C09426","CC V2.5.2.1","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\1B8F1999BB6DD66DB2E8726E16123521\ CHEMICAL X\CC V2.5.2.1.ex4","XAUUSD","H1","test_2024","test","2024.01.01","2024.12.31","50","{""TakeProfit"":100,""Lots"":0.05,""StopLoss"":200}"
"3131","A01E11001517ED46006AB708A438F7744EDB7481","CC V2.5.2.1","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\1B8F1999BB6DD66DB2E8726E16123521\ CHEMICAL X\CC V2.5.2.1.ex4","XAUUSD","H1","test_2024","test","2024.01.01","2024.12.31","50","{""TakeProfit"":200,""Lots"":0.05,""StopLoss"":200}"
"3132","1A685D407A725DE1913410F9A9337FEEA0AB87E2","CC V2.5.2.1","C:\Users\jaque\Documents\TRADING ECOSYSTEM\experts\imported\1B8F1999BB6DD66DB2E8726E16123521\ CHEMICAL X\CC V2.5.2.1.ex4","XAUUSD","H1","test_2024","test","2024.01.01","2024.12.31","50","{""TakeProfit"":300,""Lots"":0.05,""StopLoss"":200}"
